Fe.contabilizaci줻;Centro de coste;N즡ero de cuenta;Denominaci줻;En moneda local centro de beneficio;Clave moneda ML CeBe;En moneda de la sociedad;Clave moneda moneda sociedad;Acreedor;Nombre del usuario;Fecha de documento;Texto;Documento compras;N� doc.refer.
14/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;199,66;USD;23560,00;ARS;204208;BJADMIN_LO;14/4/2022;1203P1R1.122-.150;R0365322;5005820001
14/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;32,13;USD;3791,00;ARS;204208;BJADMIN_LO;14/4/2022;YA120;R0309022;5005820002
14/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;69,63;USD;8216,00;ARS;204208;BJADMIN_LO;14/4/2022;MITUTOYO 950-251;R0422922;5005820004
14/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;220,34;USD;26000,00;ARS;200161;BJADMIN_LO;14/4/2022;LX-D;R0476622;5005820107
14/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;118,24;USD;13952,00;ARS;204208;BJADMIN_LO;14/4/2022;97A27003;R0883521;5005820137
14/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;146,50;USD;17287,00;ARS;204208;BJADMIN_LO;14/4/2022;EL-5;R0788321;5005820138
14/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;43,73;USD;5160,00;ARS;204208;BJADMIN_LO;14/4/2022;122;R0253722;5005820157
14/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;159,74;USD;18849,00;ARS;204208;BJADMIN_LO;14/4/2022;526-102;R0365422;5005820159
14/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,86;USD;8951,00;ARS;204208;BJADMIN_LO;14/4/2022;7214;R0287822;5005820160
1/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;106,03;USD;12300,00;ARS;202241;BJADMIN_LO;1/4/2022;.800IN;R0691121;5005820223
18/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;32,13;USD;3791,00;ARS;204208;BJADMIN_LO;18/4/2022;YA 120;R0308822;5005824201
18/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;47,46;USD;5600,00;ARS;204208;BJADMIN_LO;18/4/2022;0 SL;R0307222;5005824203
18/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;140,99;USD;16637,00;ARS;204208;BJADMIN_LO;18/4/2022;IDS9;R0365122;5005824207
18/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;124,04;USD;14637,00;ARS;204208;BJADMIN_LO;18/4/2022;8400-7;R0309922;5005824213
18/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;227,92;USD;26894,56;ARS;405794;BJADMIN_LO;18/4/2022;J-221;R0511622;5005824589
19/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;116,00;USD;13746,00;ARS;406142;BJADMIN_LO;19/4/2022;746;R0555422;5005826747
19/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;116,00;USD;13746,00;ARS;406142;BJADMIN_LO;19/4/2022;746;R0555222;5005826749
19/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;116,00;USD;13746,00;ARS;406142;BJADMIN_LO;19/4/2022;746;R0554922;5005826750
19/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;85,00;USD;10072,50;ARS;406142;BJADMIN_LO;19/4/2022;07MM;R0441722;5005826759
18/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;97,58;USD;11311,02;ARS;405804;BJADMIN_LO;18/4/2022;UX100-003;R0434022;5005827085
18/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;97,58;USD;11311,02;ARS;405804;BJADMIN_LO;18/4/2022;UX100-003;R0433922;5005827086
19/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;915,00;USD;108427,50;ARS;401811;BJADMIN_LO;19/4/2022;110-0430-100-02;R0426422;5005827116
19/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;120,00;USD;14220,00;ARS;405987;BJADMIN_LO;19/4/2022;1587FC;R0427422;5005827405
19/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;259,00;USD;30691,50;ARS;405628;BJADMIN_LO;19/4/2022;IM2FSAL1;R0203722;5005827413
20/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;150,00;USD;17812,50;ARS;405987;BJADMIN_LO;20/4/2022;FPK-PRO 104;R0507522;5005828925
18/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;32,13;USD;3791,00;ARS;204208;BJADMIN_LO;18/4/2022;0-30 CM;R0403022;5005829130
1/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;70,69;USD;8200,00;ARS;202241;BJADMIN_LO;1/4/2022;4IN;R1335321;5005829303
20/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,79;USD;9000,00;ARS;202241;BJADMIN_LO;20/4/2022;177-319;R0208422;5005829306
20/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,79;USD;9000,00;ARS;202241;BJADMIN_LO;20/4/2022;177315;R0208622;5005829307
21/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;96,45;USD;11478,00;ARS;204208;BJADMIN_LO;21/4/2022;445;R0193622;5005830453
21/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;96,45;USD;11478,00;ARS;204208;BJADMIN_LO;21/4/2022;329-711-10;R0450522;5005830457
21/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;71,45;USD;8502,00;ARS;204208;BJADMIN_LO;21/4/2022;275 MM;R0376922;5005830480
21/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;96,45;USD;11478,00;ARS;204208;BJADMIN_LO;21/4/2022;32971130;R0377222;5005830492
21/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;66,39;USD;7900,00;ARS;204208;BJADMIN_LO;21/4/2022;0 AA;R0404722;5005830702
21/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;64,60;USD;7687,00;ARS;204208;BJADMIN_LO;21/4/2022;5 75;R0376122;5005830704
21/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;44,82;USD;5334,00;ARS;204208;BJADMIN_LO;21/4/2022;SPECIAL;R0450322;5005830709
21/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;64,60;USD;7687,00;ARS;204208;BJADMIN_LO;21/4/2022;152;R0376022;5005830711
21/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;69,04;USD;8216,00;ARS;204208;BJADMIN_LO;21/4/2022;MITUTOYO 950-251;R0422622;5005830715
21/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;452,40;USD;53835,60;ARS;406142;BJADMIN_LO;21/4/2022;T30 D;R0454122;5005830806
21/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;48,67;USD;5792,00;ARS;204208;BJADMIN_LO;21/4/2022;11IN;R0209122;5005831284
22/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;3782,47;USD;451059,55;ARS;405628;BJADMIN_LO;22/4/2022;MODEL RF80H;R1425121;5005832727
22/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;312,92;USD;37315,71;ARS;401297;BJADMIN_LO;22/4/2022;TBS1102;R0506622;5005832734
21/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;96,45;USD;11478,00;ARS;204208;BJADMIN_LO;21/4/2022;445;R0194122;5005833152
21/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;48,67;USD;5792,00;ARS;204208;BJADMIN_LO;21/4/2022;2IN..;R0208222;5005833153
21/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;324,00;USD;38556,00;ARS;405987;BJADMIN_LO;21/4/2022;Q 43374;R0512622;5005833154
25/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;275,00;USD;32862,50;ARS;405987;BJADMIN_LO;25/4/2022;3IN;R0512422;5005835951
25/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;915,00;USD;109342,50;ARS;401811;BJADMIN_LO;25/4/2022;110-0430-100-02;R0426322;5005835952
8/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;159,91;USD;18750,00;ARS;206494;BJADMIN_LO;8/4/2022;ED2000;R0036722;5005836466
8/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;159,91;USD;18750,00;ARS;206494;BJADMIN_LO;8/4/2022;HCS203803C;R0044022;5005836467
8/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;200,43;USD;23500,00;ARS;206494;BJADMIN_LO;8/4/2022;2-50G;R0021422;5005836468
8/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;81,02;USD;9500,00;ARS;206494;BJADMIN_LO;8/4/2022;WEIGH-1KG-M3;R0009722;5005836469
8/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;208,96;USD;24500,00;ARS;206494;BJADMIN_LO;8/4/2022;PN-AMOS-992;R0488322;5005836490
26/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;205,00;USD;24497,50;ARS;405987;BJADMIN_LO;26/4/2022;N8741A;R0610522;5005838628
26/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;1250,00;USD;149375,00;ARS;405794;BJADMIN_LO;26/4/2022;XLGOC6130;R0505522;5005838632
26/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;19,58;USD;2340,00;ARS;204208;BJADMIN_LO;26/4/2022;YA 120;R1056720;5005838853
26/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;396,50;USD;47381,75;ARS;406142;BJADMIN_LO;26/4/2022;PM6304;R0524022;5005838858
27/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;104,00;USD;12454,00;ARS;406142;BJADMIN_LO;27/4/2022;PRO 3600;R0479322;5005840068
27/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;544,00;USD;65144,00;ARS;406142;BJADMIN_LO;27/4/2022;543-390B;R0442622;5005840091
27/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;2066,60;USD;245310,00;ARS;405804;BJADMIN_LO;27/4/2022;460007312;R2171121;5005840400
27/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;177,23;USD;21037,50;ARS;405792;BJADMIN_LO;27/4/2022;190-204;R0308322;5005840405
27/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;342,25;USD;40985,00;ARS;201492;BJADMIN_LO;27/4/2022;6274B;R0356521;5005840652
27/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;327,35;USD;39200,00;ARS;201492;BJADMIN_LO;27/4/2022;1745A;R0005221;5005840655
27/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;149,48;USD;17900,00;ARS;201492;BJADMIN_LO;27/4/2022;721A;R1010721;5005840657
28/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;307,22;USD;36789,00;ARS;201492;BJADMIN_LO;28/4/2022;630-6;R0975621;5005841957
28/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;157,83;USD;18900,00;ARS;201495;BJADMIN_LO;28/4/2022;PC90;R0857421;5005841959
28/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;357,28;USD;42784,00;ARS;201492;BJADMIN_LO;28/4/2022;TI249;R1975921;5005841960
28/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;290,47;USD;34784,00;ARS;201492;BJADMIN_LO;28/4/2022;TI249;R1109121;5005841965
28/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;242,17;USD;29000,00;ARS;201492;BJADMIN_LO;28/4/2022;6268A;R0127321;5005842308
28/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;398,31;USD;47698,00;ARS;201492;BJADMIN_LO;28/4/2022;6267B;R1049121;5005842310
27/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;283,09;USD;33900,00;ARS;201492;BJADMIN_LO;27/4/2022;R400;R0004622;5005842482
28/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;78,78;USD;9434,00;ARS;201492;BJADMIN_LO;28/4/2022;EVENTIMER 250;R1024621;5005842483
28/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;419,22;USD;50201,00;ARS;201492;BJADMIN_LO;28/4/2022;1795;R0356321;5005842488
11/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;-153,34;USD;-17979,00;ARS;204208;AR020690;8/3/2022;;R0010822;5106198930
13/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;-141,35;USD;-16644,00;ARS;201492;AR020690;1/4/2022;;R0339221;5106199573
13/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;141,35;USD;16644,00;ARS;201492;AR036911;1/4/2022;;R0339221;5106199581
13/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;-141,35;USD;-16644,00;ARS;201492;AR020690;1/4/2022;;R0339221;5106199627
1/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;23,75;USD;2755,00;ARS;405987;AR033637;22/3/2022;;R0278222;5106199856
7/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;99,60;USD;11852,40;ARS;406142;AR033637;7/4/2022;;R0454122;5106200966
6/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;156,25;USD;18515,63;ARS;405987;AR033637;6/4/2022;;R0427422;5106201051
25/4/2022;10501009;700820001;MNT-EQUIPOS TALLER;29,96;USD;3580,00;ARS;204208;AR020690;11/4/2022;;R0209122;5106201226
30/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;2813,17;USD;331486,25;ARS;;AR025085;26/4/2022;Reclasificaci형n Presupuesto;R0613822;289700116
30/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;2447,00;USD;289969,50;ARS;;AR025085;26/4/2022;Reclasificaci형n Presupuesto;R0210422;289700116
2/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;113,00;USD;13588,25;ARS;406142;BJADMIN_LO;2/5/2022;TG645;R0383222;5005847553
2/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;2025,00;USD;243506,25;ARS;406142;BJADMIN_LO;2/5/2022;601-2;R0236122;5005847574
3/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;220,00;USD;26510,00;ARS;405794;BJADMIN_LO;3/5/2022;6643A;R0713222;5005849344
3/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;160,00;USD;19280,00;ARS;406142;BJADMIN_LO;3/5/2022;RTEMP8;R0870922;5005849389
3/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;173,44;USD;20900,00;ARS;204208;BJADMIN_LO;3/5/2022;F80055-1;R0493822;5005849775
3/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;97,00;USD;11688,00;ARS;204208;BJADMIN_LO;3/5/2022;436-22-23;R0512022;5005849781
3/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;97,00;USD;11688,00;ARS;204208;BJADMIN_LO;3/5/2022;436-20-21;R0511822;5005849782
3/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;28,84;USD;3475,00;ARS;204208;BJADMIN_LO;3/5/2022;14-409;R0495822;5005849790
3/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;62,04;USD;7476,00;ARS;204208;BJADMIN_LO;3/5/2022;12INN;R0540222;5005850089
3/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;33,20;USD;4001,00;ARS;204208;BJADMIN_LO;3/5/2022;196MAIZ;R0494322;5005850100
3/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;42,82;USD;5160,00;ARS;204208;BJADMIN_LO;3/5/2022;122;R0365522;5005850101
3/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;48,07;USD;5792,00;ARS;204208;BJADMIN_LO;3/5/2022;507;R0478722;5005850103
3/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;49,15;USD;5922,00;ARS;204208;BJADMIN_LO;3/5/2022;EDP50314;R0523922;5005850104
4/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;61,79;USD;7476,00;ARS;204208;BJADMIN_LO;4/5/2022;24IN.;R0540422;5005851209
4/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;23,50;USD;2843,00;ARS;204208;BJADMIN_LO;4/5/2022;33-158;R0505322;5005851211
3/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;275,00;USD;33137,50;ARS;405794;BJADMIN_LO;3/5/2022;6653A;R0749622;5005853352
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;328,25;USD;39800,00;ARS;201492;BJADMIN_LO;5/5/2022;LT-30-3;R0746221;5005853362
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;158,35;USD;19200,00;ARS;201492;BJADMIN_LO;5/5/2022;6214A;R0108521;5005853366
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;345,57;USD;41900,00;ARS;201492;BJADMIN_LO;5/5/2022;PS-2305;R0256221;5005853379
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;205,36;USD;24900,00;ARS;201492;BJADMIN_LO;5/5/2022;1863-9700;R0141821;5005853381
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;495,17;USD;60039,00;ARS;201492;BJADMIN_LO;5/5/2022;HARS-X-5-0.01;R2147921;5005853385
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;58,35;USD;7075,00;ARS;204805;BJADMIN_LO;5/5/2022;50581002;R0311222;5005853588
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;58,35;USD;7075,00;ARS;204805;BJADMIN_LO;5/5/2022;QD2RN50;R0311722;5005853591
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;58,35;USD;7075,00;ARS;204805;BJADMIN_LO;5/5/2022;QD1200;R0311922;5005853593
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;206,65;USD;25056,00;ARS;204805;BJADMIN_LO;5/5/2022;T5-8002-105-00;R0506222;5005853597
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;206,65;USD;25056,00;ARS;204805;BJADMIN_LO;5/5/2022;T5-2002-104-00;R0481122;5005853659
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;206,65;USD;25056,00;ARS;204805;BJADMIN_LO;5/5/2022;T5-2002-101-00;R0480422;5005853673
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;328,25;USD;39800,00;ARS;201492;BJADMIN_LO;5/5/2022;LT-30-3;R0790121;5005853677
3/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;20,10;USD;2422,00;ARS;204208;BJADMIN_LO;3/5/2022;122;R0035622;5005855289
6/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;95,70;USD;11604,00;ARS;201492;BJADMIN_LO;6/5/2022;2700;R0311522;5005855290
6/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;95,70;USD;11604,00;ARS;201492;BJADMIN_LO;6/5/2022;2700;R0309522;5005855301
6/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;320,56;USD;38868,00;ARS;201492;BJADMIN_LO;6/5/2022;HY3005D;R0250021;5005855302
6/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;1415,00;USD;171568,75;ARS;405628;BJADMIN_LO;6/5/2022;5626;R2298721;5005855795
6/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;282,00;USD;34192,50;ARS;405628;BJADMIN_LO;6/5/2022;QTS135;R2269121;5005855970
6/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;449,00;USD;54441,25;ARS;405628;BJADMIN_LO;6/5/2022;JGT;R0346122;5005855972
9/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;327,72;USD;39900,00;ARS;201492;BJADMIN_LO;9/5/2022;53220A;R0324321;5005858920
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;58,35;USD;7075,00;ARS;204805;BJADMIN_LO;5/5/2022;2502;R0310822;5005860543
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;58,35;USD;7075,00;ARS;204805;BJADMIN_LO;5/5/2022;TE12FUA;R0311022;5005860544
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;58,35;USD;7075,00;ARS;204805;BJADMIN_LO;5/5/2022;ATECH1FR240B;R0311422;5005861027
11/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;350,00;USD;42700,00;ARS;405794;BJADMIN_LO;11/5/2022;N600D-UES;R0932922;5005863144
11/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;74,88;USD;9135,00;ARS;206620;BJADMIN_LO;11/5/2022;H2E;R0500022;5005863150
5/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;58,35;USD;7075,00;ARS;204805;BJADMIN_LO;5/5/2022;2502LDINSS;R0310622;5005863480
11/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;107,56;USD;13122,00;ARS;201492;BJADMIN_LO;11/5/2022;2700;R2301221;5005863485
11/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;107,56;USD;13122,00;ARS;201492;BJADMIN_LO;11/5/2022;2700;R2247021;5005863486
11/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;138,75;USD;16927,00;ARS;201492;BJADMIN_LO;11/5/2022;HAN-1;R1020921;5005863491
11/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;214,12;USD;26123,00;ARS;201492;BJADMIN_LO;11/5/2022;94460-55;R2231221;5005863492
11/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;184,03;USD;22452,00;ARS;201492;BJADMIN_LO;11/5/2022;1864-9700;R0522722;5005863493
11/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;107,56;USD;13122,00;ARS;201492;BJADMIN_LO;11/5/2022;2700;R0487822;5005863494
11/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;107,52;USD;13118,00;ARS;201492;BJADMIN_LO;11/5/2022;EX420;R2302921;5005863498
11/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;130,27;USD;15893,00;ARS;201492;BJADMIN_LO;11/5/2022;87 V;R0495522;5005863499
11/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;693,80;USD;84643,00;ARS;201492;BJADMIN_LO;11/5/2022;34401A;R0390021;5005863500
12/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;176,69;USD;21600,00;ARS;201492;BJADMIN_LO;12/5/2022;3M718;R0031122;5005864925
12/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;213,69;USD;26123,00;ARS;201492;BJADMIN_LO;12/5/2022;94460-55;R2272421;5005864927
12/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;107,34;USD;13122,00;ARS;201492;BJADMIN_LO;12/5/2022;2700;R2299721;5005864929
12/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;130,00;USD;15893,00;ARS;201492;BJADMIN_LO;12/5/2022;87 V;R2236321;5005864941
12/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;107,34;USD;13122,00;ARS;201492;BJADMIN_LO;12/5/2022;2700;R2247721;5005864954
12/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;324,19;USD;39632,00;ARS;201492;BJADMIN_LO;12/5/2022;230425;R1112621;5005864955
1/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;304,78;USD;36650,00;ARS;205527;BJADMIN_LO;1/5/2022;Y11SKL-TX;R2111921;5005866620
1/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;285,65;USD;34350,00;ARS;205527;BJADMIN_LO;1/5/2022;30006-0043;R2064521;5005866621
1/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;285,65;USD;34350,00;ARS;205527;BJADMIN_LO;1/5/2022;30006-0043;R2064321;5005866622
1/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;285,65;USD;34350,00;ARS;205527;BJADMIN_LO;1/5/2022;30006-0043;R2060021;5005866623
1/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;331,60;USD;39875,00;ARS;205527;BJADMIN_LO;1/5/2022;30006-0043;R2079221;5005866624
13/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;3272,00;USD;400820,00;ARS;405628;BJADMIN_LO;13/5/2022;5650;R0498622;5005866625
13/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;3272,00;USD;400820,00;ARS;405628;BJADMIN_LO;13/5/2022;5650;R0499022;5005866626
11/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;101,32;USD;12361,00;ARS;201492;BJADMIN_LO;11/5/2022;TR-73U;R0450822;5005870399
16/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;779,00;USD;95817,00;ARS;406142;BJADMIN_LO;16/5/2022;20538-00;R0444822;5005870814
20/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;1050,00;USD;129675,00;ARS;405987;BJADMIN_LO;20/5/2022;289;R0749822;5005876880
26/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;99,48;USD;12361,00;ARS;201492;BJADMIN_LO;26/5/2022;351075;R0207422;5005885049
26/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;105,58;USD;13118,00;ARS;201492;BJADMIN_LO;26/5/2022;EX505;R0496322;5005885051
27/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;99,48;USD;12361,00;ARS;201492;BJADMIN_LO;27/5/2022;RTR-53A;R0312122;5005886260
27/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;99,48;USD;12361,00;ARS;201492;BJADMIN_LO;27/5/2022;RTR-53;R0312522;5005886263
27/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;201,84;USD;25078,00;ARS;201492;BJADMIN_LO;27/5/2022;725;R0555622;5005886270
27/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;50,76;USD;6307,00;ARS;201492;BJADMIN_LO;27/5/2022;1V3D3;R0036822;5005886272
27/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;50,76;USD;6307,00;ARS;201492;BJADMIN_LO;27/5/2022;AMPER-1500A-60MV;R0036522;5005886274
27/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;103,73;USD;12889,00;ARS;201492;BJADMIN_LO;27/5/2022;EEDM503C;R0500822;5005886379
27/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;50,76;USD;6307,00;ARS;201492;BJADMIN_LO;27/5/2022;AMPER-1500A-60MV;R0036622;5005886403
27/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;50,76;USD;6307,00;ARS;201492;BJADMIN_LO;27/5/2022;AMPER-1500A-60MV;R0036322;5005886404
27/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;50,76;USD;6307,00;ARS;201492;BJADMIN_LO;27/5/2022;AMPER-1500A-60MV;R0036422;5005886410
30/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;60,72;USD;7560,00;ARS;201495;BJADMIN_LO;30/5/2022;100C;R0874122;5005889914
31/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;241,00;USD;30125,00;ARS;406142;BJADMIN_LO;31/5/2022;12055;R0868022;5005891383
31/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;584,00;USD;73000,00;ARS;406142;BJADMIN_LO;31/5/2022;QDRIVER3;R0209422;5005891389
31/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;241,00;USD;30125,00;ARS;406142;BJADMIN_LO;31/5/2022;20-36;R0868122;5005891400
24/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;-261,64;USD;-32443,00;ARS;201492;AR020690;19/5/2022;;R0390021;5106207110
24/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;-89,05;USD;-11042,00;ARS;201492;AR020690;19/5/2022;;R1112621;5106207119
24/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;-38,52;USD;-4777,00;ARS;201492;AR020690;19/5/2022;;R1020921;5106207182
1/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;1470,00;USD;178237,50;ARS;405628;AR033637;29/4/2022;;R2298721;5106209289
1/5/2022;10501009;700820001;MNT-EQUIPOS TALLER;423,00;USD;50125,50;ARS;405628;AR033637;14/4/2022;;R0203722;5106209391
